(4445.3575439453125, 1993.2456665039062)
(4453.106491088867, 1993.3925323486328)
(4453.107574462891, 1993.3899250030518)
(5133.670166015625, 1934.2222995758057)
(5133.673797607422, 1934.2248373031616)
(5133.719630241394, 1934.254651069641)
(1750.8624725341797, 2391.165985107422)
(1752.3442993164062, 2391.0457458496094)
(1752.3416595458984, 2391.055694580078)
(3025.8697509765625, 2271.434524536133)
(3025.8578491210938, 2271.3601837158203)
(3082.3544311523438, 2069.5850262641907)
(3025.858070373535, 2271.36083984375)
(3082.3540802001953, 2069.5837635993958)
(3082.542130470276, 2069.6031608581543)
(3577.0489196777344, 2077.9193382263184)
(3577.049690246582, 2077.920280456543)
(3851.092041015625, 2225.9535369873047)
(3851.0868225097656, 2225.957000732422)
(3851.12380695343, 2225.914031982422)
(1750.7980651855469, 2392.799774169922)
(1752.2954864501953, 2392.716583251953)
(1752.292251586914, 2392.7138671875)
(2304.822639465332, 2408.3927307128906)
(2304.8250427246094, 2408.391342163086)
(2424.693374633789, 2499.490692138672)
(2424.695472717285, 2499.489501953125)
(2310.819082260132, 2408.5440673828125)
(2434.438087463379, 2498.9435424804688)
(3025.857879638672, 2271.406623840332)
(3025.85693359375, 2271.3629608154297)
(3025.856658935547, 2271.367172241211)
(3851.083770751953, 2225.9294204711914)
(3851.0904235839844, 2225.919059753418)
(3851.132405281067, 2225.894950866699)
(4128.414611816406, 2453.5306396484375)
(4128.415069580078, 2453.5297241210938)
(4128.403847694397, 2453.5684814453125)
(5425.914581298828, 2488.53564453125)
(5425.915222167969, 2488.5387573242188)
(5425.913681030273, 2488.5372009277344)
(1750.816650390625, 2392.7926330566406)
(1752.2989501953125, 2392.7101669311523)
(1752.2923583984375, 2392.7049865722656)
(2096.708984375, 2576.28076171875)
(2096.709991455078, 2576.2804565429688)
(2304.8208084106445, 2408.3924713134766)
(2096.711669921875, 2576.2806396484375)
(2304.8230743408203, 2408.392379760742)
(2424.683135986328, 2499.4988708496094)
(2424.6890869140625, 2499.4925537109375)
(2310.822138786316, 2408.544258117676)
(2434.367978811264, 2498.9307861328125)
(3047.1170806884766, 2586.5130615234375)
(3047.1170501708984, 2586.51318359375)
(4128.415954589844, 2453.5350952148438)
(4128.414093017578, 2453.5347290039062)
(4128.405524253845, 2453.5697631835938)
(5425.9149169921875, 2488.5350189208984)
(5425.915191650391, 2488.539291381836)
(5425.914657592773, 2488.543182373047)
(2096.5427856445312, 2576.312301635742)
(2096.5426025390625, 2576.313766479492)
(2096.5393981933594, 2576.3137817382812)
(2424.6224670410156, 2499.4889526367188)
(2424.6239166259766, 2499.488212585449)
(3047.131622314453, 2586.4452209472656)
(3047.1329498291016, 2586.4436950683594)
(3448.091110229492, 2710.5423583984375)
(3448.0892333984375, 2710.5411376953125)
(3985.92578125, 2774.7921752929688)
(4128.429138183594, 2453.529504776001)
(3985.9298095703125, 2774.7867431640625)
(4128.455764770508, 2453.5546798706055)
(3985.9137783050537, 2774.602996826172)
(4128.414691925049, 2453.5649189949036)
(4920.6907958984375, 2777.6990966796875)
(4920.684906005859, 2777.6976928710938)
(4920.684906005859, 2777.702911376953)
(5425.914855957031, 2488.5351638793945)
(5425.914215087891, 2488.538112640381)
(5425.914764404297, 2488.5421180725098)
(2096.55029296875, 2576.29075050354)
(2096.548843383789, 2576.287347793579)
(2096.5466842651367, 2576.2859110832214)
(3047.136947631836, 2586.4503803253174)
(3047.1357040405273, 2586.4493255615234)
(3303.6458740234375, 2902.291717529297)
(3448.092300415039, 2710.5411071777344)
(3303.6482543945312, 2902.2892456054688)
(3448.0933532714844, 2710.5401916503906)
(3985.8624267578125, 2774.779083251953)
(3985.8648223876953, 2774.7801818847656)
(3985.8809547424316, 2774.8870239257812)
(4920.542175292969, 2780.43408203125)
(4920.542785644531, 2780.433807373047)
(4920.542587280273, 2780.432083129883)
(5146.4248046875, 2873.6641235351562)
(5146.426330566406, 2873.6727294921875)
(5146.428619384766, 2873.7012939453125)
(3303.6658325195312, 2903.960205078125)
(3448.102752685547, 2710.5482177734375)
(3303.6655044555664, 2903.9613647460938)
(3448.1011505126953, 2710.544940471649)
(3804.5396881103516, 2921.061721801758)
(3809.752426147461, 2920.583770751953)
(3985.858917236328, 2774.7781524658203)
(3809.753242492676, 2920.5867309570312)
(3985.8605346679688, 2774.7766036987305)
(3985.8408546447754, 2774.8607635498047)
(4920.540283203125, 2780.4379959106445)
(4920.542037963867, 2780.435989379883)
(4920.542083740234, 2780.4345092773438)
(5146.4237060546875, 2873.667755126953)
(5146.423797607422, 2873.6747436523438)
(5146.42737197876, 2873.7003173828125)
(5593.43310546875, 2947.461456298828)
(5595.867324829102, 2947.4938354492188)
(5595.868896484375, 2947.491668701172)
(3303.7161560058594, 2903.974563598633)
(3303.715965270996, 2903.967056274414)
(3754.1962890625, 3079.861083984375)
(3803.7764587402344, 2921.0011825561523)
(3809.7443084716797, 2920.579444885254)
(3754.2013244628906, 3079.838897705078)
(3809.7718048095703, 2920.5794525146484)
(3754.1790504455566, 3079.8168029785156)
(4688.907440185547, 3104.068572998047)
(4688.92041015625, 3104.0469970703125)
(4688.92138671875, 3104.0427856445312)
(5146.426818847656, 2873.6729049682617)
(5146.425445556641, 2873.6765213012695)
(5146.427940368652, 2873.7009658813477)
(5593.429901123047, 2947.4596405029297)
(5595.868194580078, 2947.492031097412)
(5595.869239807129, 2947.4910278320312)
(2234.080810546875, 3283.1194458007812)
(2234.08349609375, 3283.1185913085938)
(2234.076416015625, 3283.1128540039062)
(2565.197967529297, 3223.8169555664062)
(2565.103515625, 3223.8218383789062)
(2568.3274869918823, 3223.93212890625)
(3754.1922607421875, 3079.823516845703)
(3754.186492919922, 3079.8094329833984)
(3754.1767768859863, 3079.811065673828)
(4172.113708496094, 3225.0089721679688)
(4172.0799560546875, 3225.001953125)
(4172.083351135254, 3225.0064086914062)
(4688.907745361328, 3104.0690307617188)
(4688.920745849609, 3104.0458984375)
(4688.921119689941, 3104.0421447753906)
(5595.604080200195, 2950.279938220978)
(5595.606307983398, 2950.28129529953)
(2234.06298828125, 3283.37646484375)
(2234.0626525878906, 3283.3750915527344)
(2234.0543060302734, 3283.378921508789)
(2565.2009353637695, 3223.823760986328)
(2565.0957946777344, 3223.8324584960938)
(2568.38956451416, 3223.940460205078)
(3753.9981689453125, 3080.276096343994)
(3754.0007934570312, 3080.2731018066406)
(3807.6548461914062, 3417.2521362304688)
(3753.9972229003906, 3080.274730682373)
(3807.656463623047, 3417.251953125)
(4172.1109619140625, 3225.00244140625)
(4172.100616455078, 3225.0106048583984)
(4172.135498046875, 3225.040313720703)
(4688.908752441406, 3104.068528175354)
(4688.921890258789, 3104.057168006897)
(4688.92106628418, 3104.0532388687134)
(5079.615936279297, 3414.4933471679688)
(5080.233978271484, 3414.6004638671875)
(5080.232238769531, 3414.6002197265625)
(5593.452346801758, 3390.5225830078125)
(5595.843505859375, 3390.4832458496094)
(5595.840919494629, 3390.4834594726562)
(2234.0642700195312, 3283.376220703125)
(2234.0646362304688, 3283.3739166259766)
(2391.7928771972656, 3438.443618774414)
(2396.6793212890625, 3438.5369262695312)
(2234.0550498962402, 3283.377410888672)
(2565.1893997192383, 3223.8523597717285)
(2396.6822967529297, 3438.5352783203125)
(2565.0975341796875, 3223.8349566459656)
(2568.3556003570557, 3223.9447174072266)
(3803.285873413086, 3419.9285888671875)
(3807.7974853515625, 3419.6717376708984)
(3807.7976837158203, 3419.670166015625)
(4172.1241455078125, 3225.018623352051)
(4172.145965576172, 3225.0453872680664)
(4315.875793457031, 3531.1952209472656)
(4320.87060546875, 3531.161895751953)
(4172.14616394043, 3225.044141769409)
(4320.871032714844, 3531.1629638671875)
(5079.595672607422, 3414.6115112304688)
(5080.059265136719, 3414.58349609375)
(5080.058609008789, 3414.583740234375)
(5593.450653076172, 3390.524887084961)
(5595.842269897461, 3390.4827575683594)
(5595.841346740723, 3390.483367919922)
(2391.792510986328, 3438.450355529785)
(2396.681838989258, 3438.5328063964844)
(2396.6537475585938, 3438.478660583496)
(2760.568359375, 3660.548095703125)
(2760.573455810547, 3660.515899658203)
(2760.5711040496826, 3660.5252685546875)
(2980.5096435546875, 3660.56689453125)
(2980.5074157714844, 3660.5592651367188)
(2980.5100631713867, 3660.5669860839844)
(3736.3023071289062, 3674.5671997070312)
(3803.2891693115234, 3419.915946960449)
(3807.796112060547, 3419.672119140625)
(3736.308319091797, 3674.5651245117188)
(3807.7918701171875, 3419.672721862793)
(3736.286217212677, 3674.578582763672)
(4315.878829956055, 3531.2218322753906)
(4320.884292602539, 3531.165557861328)
(4320.884460449219, 3531.1661376953125)
(4754.369689941406, 3665.3409423828125)
(4754.332061767578, 3665.3453979492188)
(4754.349395751953, 3665.33837890625)
(5079.593780517578, 3414.622573852539)
(5080.059661865234, 3414.596206665039)
(5080.058197021484, 3414.5974655151367)
(5410.226013183594, 3587.9556579589844)
(5410.219757080078, 3587.954559326172)
(5593.466644287109, 3390.5274505615234)
(5595.835739135742, 3390.4556884765625)
(5410.220284461975, 3587.937042236328)
(5595.83544921875, 3390.4567337036133)
(2760.5695190429688, 3660.562271118164)
(2760.5701904296875, 3660.5486450195312)
(2760.5704345703125, 3660.5523223876953)
(2980.508056640625, 3660.5818939208984)
(3009.750244140625, 3753.1517333984375)
(2980.5059356689453, 3660.5712280273438)
(3009.7554931640625, 3753.1365661621094)
(2980.50749874115, 3660.574005126953)
(3009.756202697754, 3753.1434631347656)
(3736.4779052734375, 3680.623779296875)
(3736.4754943847656, 3680.620391845703)
(3736.4722023010254, 3680.6212158203125)
(4315.876922607422, 3531.2383728027344)
(4320.885009765625, 3531.1693115234375)
(4479.435791015625, 3735.6594848632812)
(4320.880821228027, 3531.163993835449)
(4479.438522338867, 3735.6537475585938)
(4754.343109130859, 3665.316192626953)
(4484.197452545166, 3735.7245483398438)
(4754.34423828125, 3665.3128967285156)
(4754.363669872284, 3665.3011779785156)
(5410.220886230469, 3587.961826324463)
(5410.217239379883, 3587.9621238708496)
(5410.229759216309, 3587.934295654297)
(2644.4015502929688, 3875.45703125)
(2760.5684204101562, 3660.5608291625977)
(2644.44189453125, 3875.4375915527344)
(2760.5702514648438, 3660.549285888672)
(2644.4402923583984, 3875.43505859375)
(2760.5695056915283, 3660.5499877929688)
(2980.50830078125, 3660.5803833007812)
(3009.7496032714844, 3753.1487426757812)
(3009.7390747070312, 3924.1484375)
(2980.5065002441406, 3660.5724716186523)
(3009.752456665039, 3753.1344299316406)
(3009.7470703125, 3924.1387939453125)
(2980.509006500244, 3660.5750427246094)
(3009.7505416870117, 3753.138137817383)
(3009.7482681274414, 3924.1437377929688)
(3620.4852905273438, 3855.5352783203125)
(3736.4747924804688, 3680.6236419677734)
(3620.4830017089844, 3855.5323791503906)
(3736.475372314453, 3680.621826171875)
(3620.4858779907227, 3855.528839111328)
(3736.469799041748, 3680.622444152832)
(3963.513427734375, 3901.0239868164062)
(3963.51212310791, 3901.0101928710938)
(3970.468300819397, 3900.899169921875)
(4479.4354248046875, 3735.6590576171875)
(4479.4393310546875, 3735.6521759033203)
(4754.344787597656, 3665.3191680908203)
(4484.200575828552, 3735.7254791259766)
(4754.346496582031, 3665.312385559082)
(4754.363086700439, 3665.299385070801)
(5012.8634033203125, 3820.4383544921875)
(5074.859527587891, 3927.648956298828)
(5012.879150390625, 3820.4393920898438)
(5074.80810546875, 3927.658416748047)
(5012.88045167923, 3820.452392578125)
(5074.809555053711, 3927.6637573242188)
(5410.015533447266, 3591.347053050995)
(5410.019134521484, 3591.346164226532)
(5410.064430236816, 3591.35875082016)
(2644.4000244140625, 3875.4622497558594)
(2644.4435119628906, 3875.449005126953)
(2644.441474914551, 3875.4500732421875)
(3009.7456665039062, 3753.159454345703)
(3009.793670654297, 3924.03271484375)
(3009.7462768554688, 3753.1560707092285)
(3009.800994873047, 3924.032958984375)
(3009.7443237304688, 3753.15433883667)
(3009.797233581543, 3924.0335388183594)
(3620.4868774414062, 3855.5372467041016)
(3620.482681274414, 3855.532958984375)
(3620.4872131347656, 3855.528778076172)
(3963.5076599121094, 3901.019241333008)
(3963.508010864258, 3901.013656616211)
(4315.801971435547, 4017.7747192382812)
(3970.466715812683, 3900.8992614746094)
(4320.852813720703, 4017.7284545898438)
(4320.855941772461, 4017.7319946289062)
(4479.460021972656, 3735.63028383255)
(4479.463287353516, 3735.636260986328)
(4484.203848838806, 3735.7187213897705)
(5074.846008300781, 3928.231399536133)
(5012.866119384766, 3820.440948486328)
(5074.877899169922, 3928.2351684570312)
(5012.878463745117, 3820.4366607666016)
(5074.877548217773, 3928.2345275878906)
(5012.8783893585205, 3820.4463653564453)
(5275.5654296875, 4026.6246948242188)
(5275.5693359375, 4026.6328735351562)
(5275.565986633301, 4026.639404296875)
(2644.4069213867188, 3875.4609842300415)
(2644.4415283203125, 3875.4350395202637)
(2644.438003540039, 3875.4318046569824)
(3009.0986328125, 4101.673828125)
(3009.791534423828, 3924.0308227539062)
(3009.102813720703, 4101.67578125)
(3009.799102783203, 3924.0347747802734)
(3009.106399536133, 4101.673271179199)
(3009.800895690918, 3924.0357055664062)
(3620.504669189453, 3855.5228967666626)
(3620.5028076171875, 3855.517906188965)
(3620.505702972412, 3855.51859664917)
(3963.5073852539062, 3901.015151977539)
(3963.5077209472656, 3901.0221405029297)
(4315.798583984375, 4017.7804412841797)
(3970.4694805145264, 3900.901153564453)
(4320.855270385742, 4017.7323303222656)
(4320.856781005859, 4017.7334899902344)
(4689.379974365234, 4160.047332763672)
(4689.365905761719, 4160.02880859375)
(4689.363800048828, 4160.0313720703125)
(5074.842468261719, 3928.2259826660156)
(5074.874572753906, 3928.2333984375)
(5074.8770751953125, 3928.2360076904297)
(5275.563781738281, 4026.6250915527344)
(5275.567657470703, 4026.6327514648438)
(5275.562442779541, 4026.6378326416016)
(2141.374755859375, 4228.429656982422)
(2147.940948486328, 4228.221221923828)
(2147.941291809082, 4228.2154541015625)
(2644.3653869628906, 4216.494842529297)
(2644.390884399414, 4216.536651611328)
(2644.391502380371, 4216.535400390625)
(3009.1017456054688, 4101.6748695373535)
(3009.5640869140625, 4279.8980712890625)
(3009.104782104492, 4101.675155639648)
(3009.5667877197266, 4279.913421630859)
(3009.107093811035, 4101.672149658203)
(3009.569320678711, 4279.915344238281)
(3828.9835205078125, 4199.981903076172)
(3828.9820098876953, 4199.979919433594)
(4315.801681518555, 4017.778495788574)
(4320.857116699219, 4017.7343368530273)
(4320.856491088867, 4017.734764099121)
(4689.3782958984375, 4160.048919677734)
(4689.364318847656, 4160.014434814453)
(4689.363441467285, 4160.023345947266)
(4955.345413208008, 4233.8363037109375)
(4959.573837280273, 4233.9974365234375)
(4959.565673828125, 4234.00341796875)
(5275.5638427734375, 4026.627830505371)
(5275.566650390625, 4026.632843017578)
(5275.5599575042725, 4026.6373863220215)
(5625.344146728516, 4209.592102050781)
(5625.345420837402, 4209.5927734375)
(2141.3712768554688, 4228.42947769165)
(2147.9406127929688, 4228.223342895508)
(2147.9395446777344, 4228.213821411133)
(2644.36572265625, 4216.498291015625)
(2644.392547607422, 4216.546310424805)
(2644.393020629883, 4216.548431396484)
(3008.9398193359375, 4103.26705121994)
(3009.56201171875, 4279.897308349609)
(3008.9425659179688, 4103.2725076675415)
(3009.564224243164, 4279.908096313477)
(3008.9439086914062, 4103.283908843994)
(3009.567451477051, 4279.9080810546875)
(3828.9810180664062, 4199.979873657227)
(3828.9802322387695, 4199.978897094727)
(4689.3780517578125, 4160.046615600586)
(4689.36442565918, 4160.020439147949)
(4689.36164855957, 4160.024477005005)
(4955.348556518555, 4233.8408203125)
(5075.043914794922, 4390.951904296875)
(4959.574645996094, 4233.995849609375)
(4959.567451477051, 4234.0078125)
(5074.96907043457, 4390.9688720703125)
(5074.967834472656, 4390.967010498047)
(5625.344787597656, 4209.5914306640625)
(5818.9024658203125, 4402.550445556641)
(5625.345314025879, 4209.589775085449)
(5818.9078369140625, 4402.5648193359375)
(5818.9084548950195, 4402.569549560547)
(2141.3670043945312, 4231.057137489319)
(2147.772445678711, 4230.6686725616455)
(2147.7729415893555, 4230.672070503235)
(3009.5629272460938, 4279.905124664307)
(3009.5641479492188, 4279.916427612305)
(3009.5690383911133, 4279.914012908936)
(4955.412780761719, 4233.893365859985)
(5075.042419433594, 4390.960266113281)
(4959.626281738281, 4233.953130722046)
(5074.9669189453125, 4390.96501159668)
(4959.627769470215, 4233.949407577515)
(5074.966079711914, 4390.962066650391)
(5818.904754638672, 4402.559844970703)
(5818.907012939453, 4402.562042236328)
(5818.907409667969, 4402.566497802734)
(5075.04296875, 4390.951572418213)
(5074.968017578125, 4390.957263946533)
(5074.967803955078, 4390.957001686096)
(5818.8927001953125, 4402.572261810303)
(5818.894378662109, 4402.572402954102)
(5818.895668029785, 4402.577560424805)
(6013.642120361328, 6152.417785644531)
(6013.642623901367, 6152.4200439453125)
(6021.912522315979, 6152.444091796875)
(6492.862548828125, 6152.725433349609)
(6503.694534301758, 6152.39404296875)
(6503.694183349609, 6152.390472412109)
(6013.641250610352, 6152.419036865234)
(6013.6431884765625, 6152.419891357422)
(6021.916314601898, 6152.4443359375)
(6492.8616943359375, 6152.727264404297)
(6503.693756103516, 6152.393436431885)
(6503.693664550781, 6152.3902587890625)
(6013.685501098633, 6155.340538024902)
(6013.6889724731445, 6155.337030410767)
(6021.969158172607, 6155.417655944824)
(6492.6761474609375, 6155.113422393799)
(6503.629333496094, 6155.2409324646)
(6503.62850189209, 6155.249568939209)
